Symbol,Date,Price
SLRC,22-Apr-26,15.82
SLS,22-Apr-26,4.78
SLSN,22-Apr-26,1.15
SLVO,22-Apr-26,87.58
SLVR,22-Apr-26,62.7
SLXN,22-Apr-26,0.975
SLXNW,22-Apr-26,0.0261
SMBC,22-Apr-26,65.66
SMCF,22-Apr-26,37.1767
SMCI,22-Apr-26,29.18
SMCL,22-Apr-26,2.71
SMCO,22-Apr-26,29.5026
SMCX,22-Apr-26,13.45
SMCZ,22-Apr-26,25.41
SMH,22-Apr-26,476.83
SMHX,22-Apr-26,48.77
SMID,22-Apr-26,33.58
SMMT,22-Apr-26,24.58
SMOM,22-Apr-26,26.5643
SMPL,22-Apr-26,12.44
SMRI,22-Apr-26,37.7269
SMSI,22-Apr-26,0.725
SMST,22-Apr-26,27.86
SMTC,22-Apr-26,103.48
SMTI,22-Apr-26,19.96
SMTK,22-Apr-26,0.2586
SMX,22-Apr-26,3.68
SMXT,22-Apr-26,0.6121
SMXWW,22-Apr-26,0.0349
SMYY,22-Apr-26,9.2596
SNAG,22-Apr-26,7.6347
SNAL,22-Apr-26,0.7684
SNBR,22-Apr-26,2.61
SNCY,22-Apr-26,16.64
SND,22-Apr-26,5.22
SNDK,22-Apr-26,979.07
SNDL,22-Apr-26,1.66
SNDX,22-Apr-26,22.08
SNES,22-Apr-26,1.5832
SNEX,22-Apr-26,103.97
SNFCA,22-Apr-26,9.83
SNGX,22-Apr-26,1.34
SNOA,22-Apr-26,2.05
SNPS,22-Apr-26,477.26
SNSE,22-Apr-26,31.64
SNSR,22-Apr-26,43.559
SNT,22-Apr-26,3.01
SNTG,22-Apr-26,1.99
SNTI,22-Apr-26,1.14
SNWV,22-Apr-26,19.56
SNY,22-Apr-26,46.9
SNYR,22-Apr-26,0.4444
SOBR,22-Apr-26,0.5534
SOCAU,22-Apr-26,10.2
SOCL,22-Apr-26,47.1558
SOFA,22-Apr-26,18.8488
SOFI,22-Apr-26,19.06
SOFX,22-Apr-26,13.12
SOGP,22-Apr-26,15.19
SOHU,22-Apr-26,15.5
SOLC,22-Apr-26,17.2857
SOLS,22-Apr-26,81.34
SOLT,22-Apr-26,49.96
SOLZ,22-Apr-26,8.81
SONM,22-Apr-26,4.17
SONO,22-Apr-26,14.71
SOPA,22-Apr-26,0.4936
SOPH,22-Apr-26,5.13
SORA,22-Apr-26,2.32
SORNW,22-Apr-26,0.24
SOTK,22-Apr-26,4.31
SOUN,22-Apr-26,8.22
SOUNW,22-Apr-26,2.9
SOUX,22-Apr-26,22.36
SOWG,22-Apr-26,0.1198
SOXQ,22-Apr-26,77.98
SOXX,22-Apr-26,431.77
SPAI,22-Apr-26,4.42
SPAM,22-Apr-26,32.4758
SPAQ,22-Apr-26,91.73
SPBC,22-Apr-26,46.12
SPCB,22-Apr-26,9.15
SPCK,22-Apr-26,22.035
SPCT,22-Apr-26,26.9278
SPEG,22-Apr-26,10.22
SPEGR,22-Apr-26,0.23
SPFI,22-Apr-26,43.53
SPHL,22-Apr-26,2.55
SPIT,22-Apr-26,31.1693
SPOG,22-Apr-26,8.7236
SPOK,22-Apr-26,11.32
SPPL,22-Apr-26,2.17
SPRB,22-Apr-26,52.36
SPRC,22-Apr-26,6.12
SPRO,22-Apr-26,2.86
SPRX,22-Apr-26,44.92
SPRY,22-Apr-26,8.4
SPSC,22-Apr-26,57.91
SPT,22-Apr-26,6.21
SPWH,22-Apr-26,1.51
SPWR,22-Apr-26,1.015
SPWRW,22-Apr-26,0.27
SPXD,22-Apr-26,27.315
SPYQ,22-Apr-26,171.7853
SQFT,22-Apr-26,3.48
SQFTP,22-Apr-26,7.26
SQFTW,22-Apr-26,0.0175
SQLV,22-Apr-26,47.979
SQQQ,22-Apr-26,54.73
SQS,22-Apr-26,27.0033
SRAD,22-Apr-26,13.04
SRBK,22-Apr-26,18.55
SRCE,22-Apr-26,73.2
SRET,22-Apr-26,22.5294
SRPT,22-Apr-26,20.64
SRRK,22-Apr-26,47.33
SRTA,22-Apr-26,5
SRTAW,22-Apr-26,0.0137
SRTS,22-Apr-26,4.04
SRZN,22-Apr-26,33.03
SSAC,22-Apr-26,9.912
SSBI,22-Apr-26,13.71
SSEA,22-Apr-26,10.16
SSII,22-Apr-26,4.6
SSM,22-Apr-26,6.5
SSNC,22-Apr-26,70.68
SSP,22-Apr-26,5.04
SSRM,22-Apr-26,30.6
SSS,22-Apr-26,19.9078
SSSS,22-Apr-26,13.36
SSSSL,22-Apr-26,25.05
SSTI,22-Apr-26,6.82
SSYS,22-Apr-26,8.74
STAA,22-Apr-26,24.8
STAK,22-Apr-26,0.88
STBA,22-Apr-26,43.41
STEP,22-Apr-26,56.31
STEX,22-Apr-26,1.02
STFS,22-Apr-26,4.04
STGW,22-Apr-26,7.03
STHO,22-Apr-26,8.235
STI,22-Apr-26,4.02
STIM,22-Apr-26,1.59
STKE,22-Apr-26,1.37
STKH,22-Apr-26,1.99
STKL,22-Apr-26,6.48
STKS,22-Apr-26,1.72
STLD,22-Apr-26,227.46
STNC,22-Apr-26,35.9624
STNE,22-Apr-26,15.08
STOK,22-Apr-26,35.9
STRA,22-Apr-26,83.62
STRC,22-Apr-26,99.44
STRD,22-Apr-26,78.05
STRF,22-Apr-26,100.35
STRK,22-Apr-26,78.12
STRL,22-Apr-26,487.87
STRO,22-Apr-26,35.53
STRR,22-Apr-26,9.5
STRRP,22-Apr-26,10.0106
STRS,22-Apr-26,29.9
STRT,22-Apr-26,77.81
STRZ,22-Apr-26,18.81
STSS,22-Apr-26,1.95
STSSW,22-Apr-26,0.032
STTK,22-Apr-26,7.75
STX,22-Apr-26,579.88
SUGP,22-Apr-26,4.8798
SUIG,22-Apr-26,1.5
SUIS,22-Apr-26,24.8522
SUMA,22-Apr-26,9.86
SUMAU,22-Apr-26,10.08
SUNE,22-Apr-26,1.32
SUNS,22-Apr-26,7.61
SUPN,22-Apr-26,50.29
SUPP,22-Apr-26,79.5535
SUPX,22-Apr-26,10.47
SURG,22-Apr-26,0.691
SUSB,22-Apr-26,25.1053
SUSC,22-Apr-26,23.285
SUSL,22-Apr-26,124.52
SUUN,22-Apr-26,0.631
SVAC,22-Apr-26,10.3
SVACW,22-Apr-26,1.6
SVAQW,22-Apr-26,0.285
SVC,22-Apr-26,1.53
SVCCW,22-Apr-26,0.26
SVCO,22-Apr-26,8.83
SVIV,22-Apr-26,9.95
SVIVW,22-Apr-26,0.79
SVRA,22-Apr-26,5.14
SVRE,22-Apr-26,4.56
SVREW,22-Apr-26,0.015
SVRN,22-Apr-26,9.61
SWAG,22-Apr-26,1.63
SWAGW,22-Apr-26,0.0311
SWBI,22-Apr-26,14.86
SWIM,22-Apr-26,6.01
SWKHL,22-Apr-26,25.39
SWKS,22-Apr-26,61.77
SWMR,22-Apr-26,41.2
SWP,22-Apr-26,28.52
SWVL,22-Apr-26,1.58
SXTC,22-Apr-26,2.06
SXTP,22-Apr-26,1.8
SXTPW,22-Apr-26,0.0519
SY,22-Apr-26,2.85
SYBT,22-Apr-26,70.5
SYM,22-Apr-26,63.22
SYNA,22-Apr-26,84.66
SYPR,22-Apr-26,3.87
SYRE,22-Apr-26,73
SYZ,22-Apr-26,28.5317
SZZL,22-Apr-26,10.29
SZZLR,22-Apr-26,0.21
TACHW,22-Apr-26,0.2983
TACO,22-Apr-26,10.29
TACT,22-Apr-26,3.35
TALK,22-Apr-26,5.19
TALKW,22-Apr-26,0.0031
TANH,22-Apr-26,0.3583
TAOP,22-Apr-26,1.2303
TAOX,22-Apr-26,5.19
TAOZ,22-Apr-26,85.755
TARA,22-Apr-26,5.41
TARK,22-Apr-26,48.0588
TARS,22-Apr-26,63.48
TASK,22-Apr-26,6.96
TATT,22-Apr-26,37.14
TAVIR,22-Apr-26,0.1178
TAX,22-Apr-26,29.9551
TAXE,22-Apr-26,51.32
TAXI,22-Apr-26,51.335
TAXS,22-Apr-26,50.4
TAXT,22-Apr-26,51.645
TAYD,22-Apr-26,58.47
TBBK,22-Apr-26,60.17
TBCH,22-Apr-26,11.51
TBH,22-Apr-26,0.7297
TBIL,22-Apr-26,49.96
TBLA,22-Apr-26,3.8
TBLD,22-Apr-26,22.39
TBPH,22-Apr-26,16.57
TBRG,22-Apr-26,22.88
TCBI,22-Apr-26,102.54
TCBIO,22-Apr-26,22
TCBK,22-Apr-26,49.36
TCBS,22-Apr-26,16.9
TCHI,22-Apr-26,23.8677
TCMD,22-Apr-26,24.96
TCOM,22-Apr-26,53.95
TCPC,22-Apr-26,4.25
TCRT,22-Apr-26,2.73
TCRX,22-Apr-26,1.25
TCX,22-Apr-26,16.79
TDI,22-Apr-26,44.01
TDIC,22-Apr-26,1.01
TDIV,22-Apr-26,106.8159
TDOG,22-Apr-26,19.4875
TDOT,22-Apr-26,15.4572
TDSB,22-Apr-26,24.735
TDSC,22-Apr-26,26.8344
TDTH,22-Apr-26,0.0774
TDUP,22-Apr-26,4.38
TDWD,22-Apr-26,9.96
TDWDR,22-Apr-26,0.1213
TEAD,22-Apr-26,0.7482
TEAM,22-Apr-26,74.01
TECH,22-Apr-26,58.58
TECX,22-Apr-26,28.5
TEKX,22-Apr-26,52.2254
TEKY,22-Apr-26,40.175
TELA,22-Apr-26,0.6245
TELO,22-Apr-26,1.37
TEM,22-Apr-26,55.51
TENB,22-Apr-26,20.57
TENX,22-Apr-26,13.92
TER,22-Apr-26,385.18
TERG,22-Apr-26,62.61
TERN,22-Apr-26,52.84
TEXN,22-Apr-26,31.2254
TEXX,22-Apr-26,28.0598
TFGZ,22-Apr-26,34.2083
TFNS,22-Apr-26,26.5918
TFSL,22-Apr-26,14.76
TGHL,22-Apr-26,0.363
TGL,22-Apr-26,4.31
TGTX,22-Apr-26,38.31
TH,22-Apr-26,14.61
THCH,22-Apr-26,2.075
THFF,22-Apr-26,65.59
THH,22-Apr-26,0.4156
THMZ,22-Apr-26,32.355
THRM,22-Apr-26,28.75
THRV,22-Apr-26,24.52
THRY,22-Apr-26,3.4
THYM,22-Apr-26,50.725
TIGO,22-Apr-26,83.15
TIGR,22-Apr-26,7.03
TIL,22-Apr-26,8.41
TILE,22-Apr-26,28.27
TIPT,22-Apr-26,17.14
TITN,22-Apr-26,20.41
TIVC,22-Apr-26,1.14
TJGC,22-Apr-26,1.36
TKLF,22-Apr-26,2.2414
TKNO,22-Apr-26,3.22
TLA,22-Apr-26,24.595
TLF,22-Apr-26,2.4
TLG,22-Apr-26,27.0941
TLIH,22-Apr-26,0.263
TLN,22-Apr-26,339.32
TLNC,22-Apr-26,10.205
TLNCU,22-Apr-26,10.35
TLPH,22-Apr-26,0.7861
TLRY,22-Apr-26,7.87
TLS,22-Apr-26,4.49
TLSA,22-Apr-26,1.24
TLSI,22-Apr-26,4.6
TLT,22-Apr-26,86.74
TLX,22-Apr-26,10.33
TMB,22-Apr-26,25.615
TMC,22-Apr-26,5.74
TMCI,22-Apr-26,1.87
TMCR,22-Apr-26,14.65
TMCWW,22-Apr-26,0.48
TMDX,22-Apr-26,114.65
TMED,22-Apr-26,30.4917
TMET,22-Apr-26,32.115
TMNL,22-Apr-26,50.4316
TMNS,22-Apr-26,50.2257
TMSF,22-Apr-26,50.27
TMTSW,22-Apr-26,0.4625
TMUS,22-Apr-26,188.92
TMUSI,22-Apr-26,21.88
TMUSL,22-Apr-26,24.7601
TMUSZ,22-Apr-26,21.81
TMYY,22-Apr-26,25.2
TNDM,22-Apr-26,20.78
TNGX,22-Apr-26,26.94
TNMG,22-Apr-26,1.18
TNON,22-Apr-26,0.8083
TNONW,22-Apr-26,0.008
TNXP,22-Apr-26,13.11
TNXT,22-Apr-26,25.325
TNYA,22-Apr-26,0.7361
TOI,22-Apr-26,3.44
TOMZ,22-Apr-26,0.5522
TONX,22-Apr-26,2.54
TOP,22-Apr-26,0.835
TORO,22-Apr-26,6.755
TOUR,22-Apr-26,6
TOWN,22-Apr-26,35.45
TOYO,22-Apr-26,13.78
TPCS,22-Apr-26,3.94
TPG,22-Apr-26,45.58
TPGXL,22-Apr-26,25.05
TPLS,22-Apr-26,25.36
TPST,22-Apr-26,1.85
TQQQ,22-Apr-26,60.21
TQQY,22-Apr-26,13.34
TRAW,22-Apr-26,1.29
TRAX,22-Apr-26,18.87
TRBF,22-Apr-26,49.825
TRDA,22-Apr-26,13.05
TREE,22-Apr-26,48.03
TRGS,22-Apr-26,9.85
TRGSU,22-Apr-26,10
TRI,22-Apr-26,92.86
TRIB,22-Apr-26,0.705
TRIN,22-Apr-26,16.04
TRINI,22-Apr-26,25.255
TRINZ,22-Apr-26,25.3
TRIP,22-Apr-26,11.07
TRMB,22-Apr-26,69.09
TRMD,22-Apr-26,30.15
TRMK,22-Apr-26,44.52
TRNR,22-Apr-26,1.11
TRNS,22-Apr-26,80.7
TRON,22-Apr-26,2.38
TROO,22-Apr-26,2.8
TROW,22-Apr-26,100.24
TRS,22-Apr-26,36.18
TRSG,22-Apr-26,1.27
TRST,22-Apr-26,45.06
TRUC,22-Apr-26,26.5467
TRUD,22-Apr-26,26.3991
TRUF,22-Apr-26,27.2428
TRUG,22-Apr-26,2.76
TRUH,22-Apr-26,25.5136
TRUP,22-Apr-26,27.37
TRUT,22-Apr-26,28.1345
TRVG,22-Apr-26,2.8
TRVI,22-Apr-26,14.8
TSAT,22-Apr-26,49.84
TSBK,22-Apr-26,40.17
TSCM,22-Apr-26,19.4013
TSCO,22-Apr-26,38.96
TSDD,22-Apr-26,9.27
TSEL,22-Apr-26,28.1088
TSEM,22-Apr-26,206.1
TSHA,22-Apr-26,6.72
TSL,22-Apr-26,15.26
TSLA,22-Apr-26,387.51
TSLG,22-Apr-26,6.37
TSLL,22-Apr-26,12.93
TSLQ,22-Apr-26,21.84
TSLR,22-Apr-26,22.01
TSLS,22-Apr-26,57.38
TSMG,22-Apr-26,35.63
TSMU,22-Apr-26,65.12
TSMX,22-Apr-26,73.89
TSMZ,22-Apr-26,9.095
TSPY,22-Apr-26,25.03
TSSI,22-Apr-26,16.67
TSUI,22-Apr-26,19.1984
TSYX,22-Apr-26,22.9491
TSYY,22-Apr-26,3.325
TTAN,22-Apr-26,64.59
TTD,22-Apr-26,23.56
TTEC,22-Apr-26,3.28
TTEK,22-Apr-26,31.47
TTEQ,22-Apr-26,36.5266
TTGT,22-Apr-26,5.37
TTMI,22-Apr-26,126.71
TTRX,22-Apr-26,3.41
TTWO,22-Apr-26,218.19
TUG,22-Apr-26,42.1708
TUGN,22-Apr-26,25.88
TULP,22-Apr-26,3.9096
TUR,22-Apr-26,42.5
TURB,22-Apr-26,1.93
TURF,22-Apr-26,34.9254
TUSK,22-Apr-26,2.485
TVA,22-Apr-26,10.49
TVACW,22-Apr-26,0.5011
TVAIR,22-Apr-26,0.17
TVGN,22-Apr-26,8.14
TVGNW,22-Apr-26,0.0369
TVRD,22-Apr-26,3.23
TVTX,22-Apr-26,40.09
TW,22-Apr-26,114.04
TWAV,22-Apr-26,1.78
TWFG,22-Apr-26,20.12
TWG,22-Apr-26,3.57
TWIN,22-Apr-26,18.01
TWST,22-Apr-26,63.2
TXG,22-Apr-26,22.83
TXMD,22-Apr-26,2.11
TXN,22-Apr-26,236.31
TXRH,22-Apr-26,158.15
TXUE,22-Apr-26,33.7498
TXUG,22-Apr-26,26.2002
TXXD,22-Apr-26,6.4844
TXXS,22-Apr-26,4.9145
TYGO,22-Apr-26,4.84
TYRA,22-Apr-26,37.35
TZOO,22-Apr-26,7.49
UAE,22-Apr-26,19.43
UAL,22-Apr-26,91.71
UBCP,22-Apr-26,16.135
UBND,22-Apr-26,21.8446
UBRL,22-Apr-26,17.1985
UBSI,22-Apr-26,43.39
UBXG,22-Apr-26,1.05
UCAR,22-Apr-26,1.58
UCL,22-Apr-26,1.2
UCRD,22-Apr-26,21.645
UCTT,22-Apr-26,78.23
UCYB,22-Apr-26,46.6518
UDMY,22-Apr-26,4.92
UECG,22-Apr-26,10.4599
UEIC,22-Apr-26,4.2
UEVM,22-Apr-26,60.925
UFCS,22-Apr-26,39.26
UFG,22-Apr-26,0.9554
UFIV,22-Apr-26,48.945
UFO,22-Apr-26,54.31
UFPI,22-Apr-26,95.78
UFPT,22-Apr-26,203.74
UG,22-Apr-26,6.75
UGRO,22-Apr-26,9.52
UHG,22-Apr-26,1.18
UHGWW,22-Apr-26,0.1801
UITB,22-Apr-26,47.105
UIVM,22-Apr-26,70.866
UK,22-Apr-26,0.3092
ULBI,22-Apr-26,7.65
ULCC,22-Apr-26,3.73
ULH,22-Apr-26,24.31
ULTA,22-Apr-26,563.91
ULTI,22-Apr-26,13.98
ULVM,22-Apr-26,100.0144
UMBF,22-Apr-26,122.68
UMBFO,22-Apr-26,26.47
UMMA,22-Apr-26,33.98
UNB,22-Apr-26,24.99
UNCY,22-Apr-26,7.71
UNHG,22-Apr-26,17.01
UNIT,22-Apr-26,11.83
UNIY,22-Apr-26,48.825
UNTY,22-Apr-26,52.44
UONE,22-Apr-26,5.705
UONEK,22-Apr-26,4.9
UPB,22-Apr-26,9.64
UPBD,22-Apr-26,19.96
UPC,22-Apr-26,3.3
UPGR,22-Apr-26,25.8417
UPLD,22-Apr-26,0.669
UPSG,22-Apr-26,16.2059
UPST,22-Apr-26,34.74
UPWK,22-Apr-26,11.34
UPXI,22-Apr-26,1.47
URBN,22-Apr-26,75.18
URGN,22-Apr-26,26.06
URNJ,22-Apr-26,33.57
UROY,22-Apr-26,3.84
USAF,22-Apr-26,27.4352
USAR,22-Apr-26,25.41
USAU,22-Apr-26,16.71
USCB,22-Apr-26,19.345
USCL,22-Apr-26,80.9569
USDX,22-Apr-26,25.8
USEA,22-Apr-26,2.1
USEG,22-Apr-26,0.8345
USFI,22-Apr-26,24.625
USGG,22-Apr-26,20.76
USGO,22-Apr-26,13.09
USGOW,22-Apr-26,0.064
USIG,22-Apr-26,51.56
USIN,22-Apr-26,50.275
USIO,22-Apr-26,1.18
USLM,22-Apr-26,132.02
USMC,22-Apr-26,69.41
USOI,22-Apr-26,52.67
USOY,22-Apr-26,8.47
USRD,22-Apr-26,34.8401
USSH,22-Apr-26,50.645
USTB,22-Apr-26,50.64
USVM,22-Apr-26,102.1039
USVN,22-Apr-26,48.275
USXF,22-Apr-26,62.64
UTEN,22-Apr-26,43.745
UTHR,22-Apr-26,574.29
UTHY,22-Apr-26,40.955
UTMD,22-Apr-26,69.63
UTRE,22-Apr-26,49.585
UTSI,22-Apr-26,2.5
UTWO,22-Apr-26,48.355
UTWY,22-Apr-26,43.0932
UUUG,22-Apr-26,15.0731
UVSP,22-Apr-26,36.73
UXIN,22-Apr-26,2.88
UYLD,22-Apr-26,51.185
VABK,22-Apr-26,41.81
VACH,22-Apr-26,12.79
VALG,22-Apr-26,25.6591
VALN,22-Apr-26,5.25
VALU,22-Apr-26,35.97
VANI,22-Apr-26,1.33
VAVX,22-Apr-26,19.6987
VBCA,22-Apr-26,75.475
VBCB,22-Apr-26,75.63
VBCC,22-Apr-26,75.79
VBCD,22-Apr-26,75.895
VBCE,22-Apr-26,76.045
VBCF,22-Apr-26,76.2
VBCG,22-Apr-26,76.1874
VBCH,22-Apr-26,76.3124
VBCI,22-Apr-26,76.435
VBCJ,22-Apr-26,76.395
VBIL,22-Apr-26,75.6
VBIX,22-Apr-26,2.732
VBNK,22-Apr-26,18.06
VC,22-Apr-26,99.99
VCEL,22-Apr-26,34.37
VCIG,22-Apr-26,1.12
VCIT,22-Apr-26,83.31
VCLT,22-Apr-26,75.6
VCRB,22-Apr-26,77.7
VCSH,22-Apr-26,79.42
VCTR,22-Apr-26,74.98
VCYT,22-Apr-26,33.71
VECO,22-Apr-26,50.37
VEEA,22-Apr-26,0.6634
VEEE,22-Apr-26,0.2091
VEFA,22-Apr-26,75.7293
VELO,22-Apr-26,14.96
VEON,22-Apr-26,54.99
VERA,22-Apr-26,40.27
VERI,22-Apr-26,2.39
VERU,22-Apr-26,2.44
VERX,22-Apr-26,12.44
VFF,22-Apr-26,3.1
VFLO,22-Apr-26,41.98
VFS,22-Apr-26,4.69
VFSWW,22-Apr-26,0.5
VGAS,22-Apr-26,1.76
VGASW,22-Apr-26,0.0327
VGIT,22-Apr-26,59.56
VGLT,22-Apr-26,55.44
VGSH,22-Apr-26,58.5
VGSR,22-Apr-26,11.035
VGUS,22-Apr-26,75.615
VHC,22-Apr-26,15.43
VHCP,22-Apr-26,9.91
VHCPU,22-Apr-26,10.0208
VHUB,22-Apr-26,0.6973
VIASP,22-Apr-26,25.565
VIAV,22-Apr-26,44.31
VICR,22-Apr-26,265
VIGI,22-Apr-26,91.65
VINP,22-Apr-26,11.07
VIOT,22-Apr-26,1.02
VIR,22-Apr-26,10.67
VIRC,22-Apr-26,6.04
VISN,22-Apr-26,19.19
VITL,22-Apr-26,12.5
VIVO,22-Apr-26,2.99
VIVS,22-Apr-26,1.48
VKTX,22-Apr-26,34.25
VLGEA,22-Apr-26,42.66
VLY,22-Apr-26,13.25
VLYPN,22-Apr-26,26.28
VLYPO,22-Apr-26,24.8999
VLYPP,22-Apr-26,25.2999
VMAR,22-Apr-26,1.39
VMBS,22-Apr-26,47.07
VMD,22-Apr-26,9.51
VMET,22-Apr-26,12.71
VNCE,22-Apr-26,4.39
VNDA,22-Apr-26,6.83
VNET,22-Apr-26,8.77
VNOM,22-Apr-26,47.66
VNQI,22-Apr-26,47.23
VOD,22-Apr-26,15.31
VOLT,22-Apr-26,38.51
VONE,22-Apr-26,322.41
VONG,22-Apr-26,123.21
VONV,22-Apr-26,99.39
VOR,22-Apr-26,15.32
VOTE,22-Apr-26,83.7084
VOXR,22-Apr-26,5.53
VPLS,22-Apr-26,77.965
VRA,22-Apr-26,4.26
VRAX,22-Apr-26,0.135
VRCA,22-Apr-26,6.505
VRDN,22-Apr-26,14.33
VREX,22-Apr-26,12.14
VRIG,22-Apr-26,25.025
VRM,22-Apr-26,17.65
VRME,22-Apr-26,0.8738
VRNS,22-Apr-26,25.13
VRRM,22-Apr-26,15.18
VRSK,22-Apr-26,178.89
VRSN,22-Apr-26,269.83
VRTL,22-Apr-26,146.78
VRTX,22-Apr-26,437.67
VS,22-Apr-26,1.1668
VSA,22-Apr-26,0.8172
VSAT,22-Apr-26,63.08
VSDA,22-Apr-26,55.6411
VSEC,22-Apr-26,182.85
VSECU,22-Apr-26,48.575
VSEE,22-Apr-26,0.2253
VSME,22-Apr-26,0.9799
VSMV,22-Apr-26,58.3204
VSNT,22-Apr-26,40.32
VSOL,22-Apr-26,11.5685
VSTD,22-Apr-26,0.439
VSTL,22-Apr-26,29.9695
VSTM,22-Apr-26,6.07
VTC,22-Apr-26,77.31
VTGN,22-Apr-26,0.6024
VTHR,22-Apr-26,314.51
VTIP,22-Apr-26,50.17
VTIX,22-Apr-26,5.26
VTRS,22-Apr-26,14.52
VTSI,22-Apr-26,4.78
VTVT,22-Apr-26,40.45
VTWG,22-Apr-26,261.78
VTWO,22-Apr-26,111.74
VTWV,22-Apr-26,181.8195
VUZI,22-Apr-26,2.52
VVOS,22-Apr-26,1.03
VWAV,22-Apr-26,5.83
VWAVW,22-Apr-26,1.04
VWOB,22-Apr-26,67.31
VXUS,22-Apr-26,82.59
VYGR,22-Apr-26,4.14
VYMI,22-Apr-26,98.27
VYNE,22-Apr-26,0.6473
WABC,22-Apr-26,53.91
WABF,22-Apr-26,25.3069
WAFD,22-Apr-26,35.04
WAFDP,22-Apr-26,16.54
WAFU,22-Apr-26,1.6
WAI,22-Apr-26,2.2001
WALD,22-Apr-26,0.8577
WALDW,22-Apr-26,0.0443
WAMA,22-Apr-26,24.9671
WASH,22-Apr-26,30.195
WATT,22-Apr-26,24.47
WAVE,22-Apr-26,6.98
WAY,22-Apr-26,25.36
WB,22-Apr-26,8.56
WBD,22-Apr-26,27.33
WBTN,22-Apr-26,12.41
WBUY,22-Apr-26,1.25
WCBR,22-Apr-26,26.6269
WCLD,22-Apr-26,28.19
WCT,22-Apr-26,2.01
WDAF,22-Apr-26,37.4374
WDAY,22-Apr-26,126.6
WDC,22-Apr-26,389.1
WDFC,22-Apr-26,224.02
WDGF,22-Apr-26,33.535
WEEI,22-Apr-26,23.53
WEN,22-Apr-26,7.1
WENN,22-Apr-26,10.23
WERN,22-Apr-26,33.23
WEST,22-Apr-26,5.46
WETH,22-Apr-26,1.87
WETO,22-Apr-26,0.5217
WEYS,22-Apr-26,33.97
WFCF,22-Apr-26,12.2
WFF,22-Apr-26,1.37
WFRD,22-Apr-26,100.99
WGMI,22-Apr-26,50.08
WGRX,22-Apr-26,0.141
WGS,22-Apr-26,69.83
WGSWW,22-Apr-26,0.0065
WHF,22-Apr-26,7.51
WHFCL,22-Apr-26,25.32
WHLR,22-Apr-26,1.95
WHLRP,22-Apr-26,6.595
WHWK,22-Apr-26,4.23
WILC,22-Apr-26,30.5
WIMA,22-Apr-26,41.029
WIMI,22-Apr-26,1.83
WINA,22-Apr-26,411.66
WING,22-Apr-26,190
WISE,22-Apr-26,38.1293
WIX,22-Apr-26,76.88
WKEY,22-Apr-26,7.97
WKHS,22-Apr-26,2.85
WKSP,22-Apr-26,1.12
WLAC,22-Apr-26,14.34
WLACW,22-Apr-26,5.47
WLDN,22-Apr-26,77.26
WLDS,22-Apr-26,1.11
WLFC,22-Apr-26,188.06
WLII,22-Apr-26,9.96
WLIIW,22-Apr-26,0.55
WLTH,22-Apr-26,11.12
WMG,22-Apr-26,29.31
WMT,22-Apr-26,129.98
WNEB,22-Apr-26,13.66
WNW,22-Apr-26,4.17
WOK,22-Apr-26,1.18
WOOD,22-Apr-26,70.7389
WOOF,22-Apr-26,3.01
WPRT,22-Apr-26,2.155
WRAP,22-Apr-26,1.57
WRD,22-Apr-26,8.04
WRLD,22-Apr-26,149.5
WRND,22-Apr-26,40.5464
WSBC,22-Apr-26,33.1
WSBCO,22-Apr-26,25.6
WSBF,22-Apr-26,18.01
WSBK,22-Apr-26,12.96
WSC,22-Apr-26,21.73
WSFS,22-Apr-26,69.39
WSGE,22-Apr-26,26.6894
WSHP,22-Apr-26,12.11
WSML,22-Apr-26,33.5316
WTBA,22-Apr-26,23.65
WTBN,22-Apr-26,25.406
WTF,22-Apr-26,4.095
WTFC,22-Apr-26,147.89
WTFCN,22-Apr-26,26.3
WTIP,22-Apr-26,38.765
WTMU,22-Apr-26,25.85
WTMY,22-Apr-26,25.485
WTO,22-Apr-26,2.38
WTW,22-Apr-26,291.4
WULF,22-Apr-26,20.55
WVE,22-Apr-26,7.38
WVVI,22-Apr-26,2.7158
WVVIP,22-Apr-26,2.89
WW,22-Apr-26,10
WWD,22-Apr-26,366.48
WXM,22-Apr-26,0.49
WYFI,22-Apr-26,17.28
WYHG,22-Apr-26,0.3981
WYNN,22-Apr-26,106.64
XAIR,22-Apr-26,0.5394
XAIX,22-Apr-26,46.9238
XBCI,22-Apr-26,47.4412
XBIL,22-Apr-26,50.14
XBIO,22-Apr-26,3.14
XBIT,22-Apr-26,2.53
XBP,22-Apr-26,2.94
XBTY,22-Apr-26,7.225
XCBE,22-Apr-26,9.9
XCBEU,22-Apr-26,10.0025
XCBEW,22-Apr-26,0.26
XCH,22-Apr-26,1.04
XCNY,22-Apr-26,31.7721
XCUR,22-Apr-26,3.638
XDEF,22-Apr-26,22.495
XEL,22-Apr-26,78.11
XELB,22-Apr-26,2.22
XELLL,22-Apr-26,24.53
XENE,22-Apr-26,56.65
XERS,22-Apr-26,6.04
XFOR,22-Apr-26,4.42
XGN,22-Apr-26,2.87
XHG,22-Apr-26,1.08
XHLD,22-Apr-26,1.56
XLO,22-Apr-26,8.6
XMAG,22-Apr-26,23.68
XMTR,22-Apr-26,48.37
XNCR,22-Apr-26,12.85
XNDU,22-Apr-26,34.75
XNET,22-Apr-26,6.76
XOMA,22-Apr-26,39.37
